name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
Smart Russell Square Hostel,29412,London,2018-07-07 00:00:00,review11515373,"The location is great and the place is very clean with enough toilet facilities that you don't have to wait. Though like a lot of hostels the staff look like they'd rather be anywhere else and the breakfast is a miserable cop out of nothing more than toast, cereal and some dirty diah water they labled as 'coffee'. The key card lockers in the room also did not work.",6,4,10,4,6,4,10
Smart Russell Square Hostel,29412,London,2018-07-06 00:00:00,review11544532,"Very nice place to stay, good transport access, only issues were heat, which I can't blame on the hostel and cleanliness of the communal shower block. That being said the ensuite shower was spotless and worked fine.",8,8,10,8,10,10,6
Smart Russell Square Hostel,29412,London,2018-07-06 00:00:00,review11518923,The staff were rude or at best surly - overall the hostel was fine - clean as it could be but not a lot of atmosphere ,6,6,10,4,4,4,8
Smart Russell Square Hostel,29412,London,2018-07-05 00:00:00,review11552404,Worst stay I've had at a hostel. The bunk beds are crammed into the rooms 3 high. It was so hot on the top level that I literally couldn't sleep and had to go outside for air. Only stayed one night. Got my money back and checked out. No atmosphere whatsoever. Hundreds of people staying here and no place to associate except for a sterile common room where everyone sits at different tables on their phones. Staff don't care. It's just a job to them. Don't stay here,4,6,10,6,6,2,6
Smart Russell Square Hostel,29412,London,2018-07-04 00:00:00,review11559491,"Packed with people. My room was filled with a like of partying 20-somethings. The bed, blanket, and pillow were good with a privacy curtain. The bathroom and showers were clean. There were also a field trip of kids there, which surprised me. They have a key card that also was paired with your in room locker, which was a nice add-on. All in all, it was cheap and what I expected.",6,10,10,6,6,4,6
Smart Russell Square Hostel,29412,London,2018-07-04 00:00:00,review11524824,"The person that checked me in was not very agile and I had little time. I asked for a locker and besides having to pay for it, when I went to the room the locker I was given didn't open with the key, then I was given another one, and it was broken, then I was given another one in a common area and the password was wrong. In the end, I had to leave my stuff in the broken locker and pray nothing happened. Furthermore, the room smelled awful, not enough air flow, bathroom uncomfortable and dirty",2,2,10,2,2,2,2
Smart Russell Square Hostel,29412,London,2018-07-04 00:00:00,review11518555,"Awesome location, typical hostel experience in the heart of London. In the mixed dorm room the beds are 3 high so it can be a bit of a climb. 
The showers are also incredibly tiny so if you are a taller or larger person it may be hard to shower.  Otherwise it was fine, we really enjoyed our stay. ",8,8,10,8,8,8,6
Smart Russell Square Hostel,29412,London,2018-07-01 00:00:00,review11703259,"The bathrooms were absolutely disgusting with the shower temperature not being able to be controlled one shower was scorching i felt it was burning and couldnt shower and then another shower was freezing, worst thing i have ever experienced. Next the room i was in was disgusting it smelt so bad i was gagging the heat was ridiculous i could barely sleep with the heat and the smell. Smelt like a dead animal had been left in the room. Worst hostel ive ever been to ",4,4,6,4,6,6,4
Smart Russell Square Hostel,29412,London,2018-07-01 00:00:00,review11490969,The under bed locker could be opened without a key but there was security on the door at night. ,10,4,10,8,8,6,6
Smart Russell Square Hostel,29412,London,2018-06-30 00:00:00,review11488203,"Great value for money, efficient service and very pleasant staff. Within walking distance to Finsbury and Kings Cross train stations.
Comfy sleep, clean sheets. Bit of a walk to the bathroom down 2 flights of stairs in the middle of the night, but plenty of toilets to choose from once there!

Slightly concerned that I was able to walk into someone else's room using the wrong key and therefor felt we had to take our belongings out to a festival with us. Otherwise, pleasant stay, 10 out of 10.",10,8,10,8,10,10,10
Smart Russell Square Hostel,29412,London,2018-06-28 00:00:00,review11581717,"Bathroom was frustrating to use. All of the shower and sink faucets automatically shut off after just a few seconds, which is annoying. Lots of leftover stuff from previous guests scattered about. Would not stay at again.",6,6,8,4,8,4,4
Smart Russell Square Hostel,29412,London,2018-06-23 00:00:00,review11476206,"The hostel just has a relatively uncomfortable atmosphere. It's just a place to sleep and not spend time. My room had strange metallic and water flowing sounds all through the night which made it difficult to sleep. The bunks I stayed in were triple bunk beds, and I couldn't sit up to drink water without bumping my head on the bunk above me. 

the staff were kind, and the breakfast was average (muesli, cornflakes, toast, juice and coffee). Though not a big deal, the lighting was really bad. ",6,6,8,4,8,2,6
Smart Russell Square Hostel,29412,London,2018-06-22 00:00:00,review11490299,"Atmosphere was dead, the beds didn't fit me and I'm not overly tall, staff seemed alright to communicate with but didn't seem to have any enthusiasm. 
Facilities are very out dated. Laundry machines from the 70s and showers that facilitate only one being warm at any one time. 
It serves it purpose yet It's not worth saving the extra 10 pounds. ",4,8,8,4,6,2,4
Smart Russell Square Hostel,29412,London,2018-06-22 00:00:00,review11460528,"Though they assign you to a room, they don't always assign you to a bed which was problematic because I heard two seperate occasions of people complaining others were in their bed or had moved their stuff. The majority of the people staying were older men which made me feel a bit uncomfortable as a 19 year old female traveling alone. The bathrooms aren't great, you essentially have to be naked in front of a lot of others, and the outlet on my bed was broken which made my trip very hard. ",6,6,10,4,6,4,4
Smart Russell Square Hostel,29412,London,2018-06-22 00:00:00,review11459629,The sheets I received had stains on them and cut outs in them. They were not clean. The bathroom was not cleaned and the room was extremely hot and stuffy. There was only one small window that was cracked for a room of 10 women. I was surprised since this place has good ratings. I wouldn't go back,4,8,6,2,8,4,2
Venture Hostel,14746,London,2018-09-09 00:00:00,review11790932,"Value for money, great location and friendly staff. I would recommend Venture Hostel for everyone who is traveling on a budget or just staying one night in London.",8,10,8,8,8,6,6
Venture Hostel,14746,London,2018-08-24 00:00:00,review11751224,"I would say, not too bad
I been paid for a week stay and I just paid for a extra week 
There is still a lil bit work to to (toilets, showers and the common room) but could be worst so I definitely recommend ",8,10,8,8,8,6,8
Venture Hostel,14746,London,2018-08-06 00:00:00,review11654248,"I had no idea what to expect before I my stay but was pleasantly surprised by everything! It was modern, clean and very secure AND the staff were super friendly ... and the location is perfect! No need to consider any other places for my next visits, I've found my favorite spot.",10,10,10,10,10,10,10
Venture Hostel,14746,London,2018-08-01 00:00:00,review11629221,"The hostel is comfortable and easy going, staff is super nice and rooms are spacious, clean toilets and showers. Would definetely recommend!",10,10,10,6,10,8,10
Venture Hostel,14746,London,2018-07-28 00:00:00,review11621530,"I stayed here at the last minute because of a cancelled flight. The staff were amazing and the place so friendly and clean. It helped me feel a lot more cheerful in the circumstances. A warm welcome and a very comfortable place to stay
Easy to find as well. Thank you. ",10,10,8,8,10,10,10
